rh_id,n_ref,not_included,statut_infos,departement,code_departement,ville,code_commune,nom,structure_porteuse,code_postal,adresse,adresse_suite,adresse_full,geo_lat,geo_lon,nature_juridique,type_lieu,rattachement,tel_structure,latitude,longitude,result_label,result_score,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode,result_oldcitycode,result_oldcity,result_district
RH_fiche_363_,Ref_0363,,,65,=65=,Bagneres de Bigorre,,France Services - Haute Bigorre,CC de la Haute-Bigorre,65200,30 avenue Géruzet,,30 avenue Géruzet 65200 Bagneres de Bigorre,,,collectivité territoriale,,,,43.068337,0.151566,30 Avenue Géruzet 65200 Bagnères-de-Bigorre,0.96,housenumber,65059_0480_00030,30,Avenue Géruzet,,65200,Bagnères-de-Bigorre,"65, Hautes-Pyrénées, Occitanie",65059,,,
RH_fiche_364_,Ref_0364,,,65,=65=,Bagnères de Bigorre,,Restos du Cœur,Restos du coeur,65200,4 rue Grasset,,4 rue Grasset 65200 Bagnères de Bigorre,,,Association,,,,43.065049,0.152363,4 Rue Grasset 65200 Bagnères-de-Bigorre,0.96,housenumber,65059_0490_00004,4,Rue Grasset,,65200,Bagnères-de-Bigorre,"65, Hautes-Pyrénées, Occitanie",65059,,,
RH_fiche_365_,Ref_0365,,,65,=65=,Bagnères de Bigorre,,Médiathèque Intercommunale,,65200,4 rue alsace Lorraine,,4 rue alsace Lorraine 65200 Bagnères de Bigorre,,,collectivité territoriale,,,05 62 95 34 64,43.062172,0.149415,4 Rue Alsace Lorraine 65200 Bagnères-de-Bigorre,0.96,housenumber,65059_0070_00004,4,Rue Alsace Lorraine,,65200,Bagnères-de-Bigorre,"65, Hautes-Pyrénées, Occitanie",65059,,,
RH_fiche_366_,Ref_0366,,,65,=65=,Bagnères de Bigorre,,Maison Départementale de la Solidarité,Conseil Départemental,65200,1 rue Castelmouly,,1 rue Castelmouly 65200 Bagnères de Bigorre,,,collectivité territoriale,,,05 31 74 36 20,43.070241,0.148586,1 Rue du Castelmouly 65200 Bagnères-de-Bigorre,0.9,housenumber,65059_0195_00001,1,Rue du Castelmouly,,65200,Bagnères-de-Bigorre,"65, Hautes-Pyrénées, Occitanie",65059,,,
RH_fiche_367_,Ref_0367,,,65,=65=,Tarbes,,Maison Départementale de la Solidarité de l'Agglomération Tarbaise,,65000,5 rue Gaston Dreyt,,5 rue Gaston Dreyt 65000 Tarbes,,,,,DSD - Département des Hautes Pyrénées,05 62 56 73 02,43.231116,0.065247,5 Rue Gaston Dreyt 65000 Tarbes,0.97,housenumber,65440_1450_00005,5,Rue Gaston Dreyt,,65000,Tarbes,"65, Hautes-Pyrénées, Occitanie",65440,,,
RH_fiche_368_,Ref_0368,,,65,=65=,Bordères sur Echez,,bibliothèque Claude Nogaro,,65320,place J Jaurès,,place J Jaurès 65320 Bordères sur Echez,,,,,,05 62 38 33 73,43.258479,0.051006,Place Jean Jaurès 65320 Bordères-sur-l'Échez,0.81,street,65100_0105,,Place Jean Jaurès,,65320,Bordères-sur-l'Échez,"65, Hautes-Pyrénées, Occitanie",65100,,,
RH_fiche_369_,Ref_0369,,,65,=65=,Castelnau Magnoac,,Médiathèque,,65230,21 place de l'Estelette,,21 place de l'Estelette 65230 Castelnau Magnoac,,,,,,05 62 99 80 62,43.29505,0.505823,21 Place de l’Estelette 65230 Castelnau-Magnoac,0.95,housenumber,65129_0033_00021,21,Place de l’Estelette,,65230,Castelnau-Magnoac,"65, Hautes-Pyrénées, Occitanie",65129,,,
RH_fiche_370_,Ref_0370,,,65,=65=,Cauterets,,Médiathèque Municipale,,65110,2 Esplanade des œufs,,2 Esplanade des œufs 65110 Cauterets,,,,,,05 62 92 59 96,42.887476,-0.114472,2 Esplanade des Oeufs 65110 Cauterets,0.94,housenumber,65138_0137_00002,2,Esplanade des Oeufs,,65110,Cauterets,"65, Hautes-Pyrénées, Occitanie",65138,,,
RH_fiche_371_,Ref_0371,,,65,=65=,Galan,,France Services - Galan,,65330,1 Place de la Bastide,,1 Place de la Bastide 65330 Galan,,,,,,,43.222512,0.406892,1 Place de la Bastide 65330 Galan,0.95,housenumber,65183_0030_00001,1,Place de la Bastide,,65330,Galan,"65, Hautes-Pyrénées, Occitanie",65183,,,
RH_fiche_372_,Ref_0372,,,65,=65=,Ibos,,bibliothèque Daniel Pennac,,65420,place Verdun,,place Verdun 65420 Ibos,,,,,,05 62 90 61 00,43.233476,0.001354,Place de Verdun 65420 Ibos,0.84,street,65226_0460,,Place de Verdun,,65420,Ibos,"65, Hautes-Pyrénées, Occitanie",65226,,,
RH_fiche_373_,Ref_0373,,,65,=65=,Jezeau,,LA SOULANE,,65240,Marie - village,,Marie - village 65240 Jezeau,,,ASSOCIATION,,,06 21 98 56 71,42.900902,0.382846,Le Village 65240 Jézeau,0.75,street,65234_a1yrwl,,Le Village,,65240,Jézeau,"65, Hautes-Pyrénées, Occitanie",65234,,,
RH_fiche_374_,Ref_0374,,,65,=65=,Tarbes,,Espace Public d'Initiatives Citoyennes (EPIC),,65000,4 rue Erik Satié,,4 rue Erik Satié 65000 Tarbes,,,,,DSD - Département des Hautes Pyrénées,05 62 54 38 72,43.228675,0.051675,4 Rue Erik Satie 65000 Tarbes,0.96,housenumber,65440_1174_00004,4,Rue Erik Satie,,65000,Tarbes,"65, Hautes-Pyrénées, Occitanie",65440,,,
RH_fiche_375_,Ref_0375,,,65,=65=,Lannemezan,,Maison Départementale de la solidarité,Conseil Départemental,65300,325 rue Thiers,,325 rue Thiers 65300 Lannemezan,,,Collectivité territoriale,,,05 31 74 35 10,43.122287,0.383532,325 Rue Thiers 65300 Lannemezan,0.96,housenumber,65258_0560_00325,325,Rue Thiers,,65300,Lannemezan,"65, Hautes-Pyrénées, Occitanie",65258,,,
RH_fiche_376_,Ref_0376,,,65,=65=,Lannemezan,,Restos du Cœur,Restos du coeur,65300,272 rue Voltaire,,272 rue Voltaire 65300 Lannemezan,,,Association,,,,43.124608,0.387845,Rue Voltaire 65300 Lannemezan,0.85,street,65258_0640,,Rue Voltaire,,65300,Lannemezan,"65, Hautes-Pyrénées, Occitanie",65258,,,
RH_fiche_377_,Ref_0377,,,31,=31=,Montgiscard,,Maison Départementale de Proximité de Montgiscard,,31450,8 RD 816 - Z.I. du Canal,,8 RD 816 - Z.I. du Canal 31450 Montgiscard,,,,,,05 62 52 05 23 ,43.463125,1.570149,ZI du Canal . Rn 113 31450 Montgiscard,0.6,street,31381_a030,,ZI du Canal . Rn 113,,31450,Montgiscard,"31, Haute-Garonne, Occitanie",31381,,,
RH_fiche_378_,Ref_0378,,,31,=31=,Labège,,ESPACE EMPLOI FORMATION SICOVAL,,31670,25 RUE PIERRE GILLES DE GENNES,ILLAGE D'ENTREPRISES BÂT 10,25 RUE PIERRE GILLES DE GENNES 31670 Labège,,,EPCI ,,SICOVAL Communauté d'Agglomération,05 61 28 71 10,43.542113,1.511121,25 Rue Pierre Gilles de Génnes 31670 Labège,0.95,housenumber,31254_0343_00025,25,Rue Pierre Gilles de Génnes,,31670,Labège,"31, Haute-Garonne, Occitanie",31254,,,
RH_fiche_379_,Ref_0379,,,65,=65=,Lourdes,,SAGV65,,65100,17 avenue Joffre,BP 846,17 avenue Joffre 65100 Lourdes,,,,Centre social,,,43.094896,-0.044044,Avenue du Maréchal Joffre 65100 Lourdes,0.63,street,65286_1070,,Avenue du Maréchal Joffre,,65100,Lourdes,"65, Hautes-Pyrénées, Occitanie",65286,,,
RH_fiche_380_,Ref_0380,,,65,=65=,Lourdes,,Cyberbase et médiathèque,,65100,22 place du champ commun,,22 place du champ commun 65100 Lourdes,,,,,,05 62 94 99 42,43.09385,-0.047569,22 Place du Champ Commun 65100 Lourdes,0.96,housenumber,65286_0450_00022,22,Place du Champ Commun,,65100,Lourdes,"65, Hautes-Pyrénées, Occitanie",65286,,,
RH_fiche_381_,Ref_0381,,,65,=65=,Lourdes,,Restos du Cœur,Restos du coeur,65100,2 rue du Tydos,,2 rue du Tydos 65100 Lourdes,,,Association,,,,43.094998,-0.036595,2 Rue du Tydos 65100 Lourdes,0.95,housenumber,65286_2490_00002,2,Rue du Tydos,,65100,Lourdes,"65, Hautes-Pyrénées, Occitanie",65286,,,
RH_fiche_382_,Ref_0382,,,65,=65=,Lourdes,,Maison Départementale de la Solidarité,Conseil Départemental,65100,19 boulevard rue Cazenave,,19 boulevard rue Cazenave 65100 Lourdes,,,Collectivité territoriale,,,05 31 74 35 60,43.09093,-0.048989,19 Boulevard Roger Cazenave 65100 Lourdes,0.8,housenumber,65286_2110_00019,19,Boulevard Roger Cazenave,,65100,Lourdes,"65, Hautes-Pyrénées, Occitanie",65286,,,
RH_fiche_383_,Ref_0383,,,65,=65=,Luc,,France Services - Luc,,65190,19 rue du Pic du Midi,,19 rue du Pic du Midi 65190 Luc,,,,,,,43.152955,0.176922,19 Rue du Pic du Midi 65190 Luc,0.94,housenumber,65290_0050_00019,19,Rue du Pic du Midi,,65190,Luc,"65, Hautes-Pyrénées, Occitanie",65290,,,
RH_fiche_384_,Ref_0384,,,65,=65=,Luz Saint Sauveur,,Cyber-base Luz Saint Sauveur,,65120,,,65120 Luz Saint Sauveur,,,,,,,42.857424,-0.005356,Luz-Saint-Sauveur,0.94,municipality,65295,,Luz-Saint-Sauveur,,65120,Luz-Saint-Sauveur,"65, Hautes-Pyrénées, Occitanie",65295,,,
RH_fiche_385_,Ref_0385,,,65,=65=,Luz Saint Sauveur,,Luz-Saint-Sauveur,,65120,Maison Gradet-Poque - Mairie de Luz Saint Sauveur,,Maison Gradet-Poque - Mairie de Luz Saint Sauveur 65120 Luz Saint Sauveur,,,,,,,42.870908,-0.006966,Avenue Saint Sauveur 65120 Luz-Saint-Sauveur,0.52,street,65295_0270,,Avenue Saint Sauveur,,65120,Luz-Saint-Sauveur,"65, Hautes-Pyrénées, Occitanie",65295,,,
RH_fiche_386_,Ref_0386,,,65,=65=,Saint Laurent de Neste,,Zone Pic Pyrénées Innovation,,65150,4  Route de Tarbes,,4  Route de Tarbes 65150 Saint Laurent de Neste,,,Association,,,06 09 73 77 06,43.102172,0.469127,4 Route de Toulouse 65150 Saint-Laurent-de-Neste,0.71,housenumber,65389_0250_00004,4,Route de Toulouse,,65150,Saint-Laurent-de-Neste,"65, Hautes-Pyrénées, Occitanie",65389,,,
RH_fiche_387_,Ref_0387,,,65,=65=,Luz Saint Sauveur,,Maison du Parc National et de la Vallée,,65120,24 place St Clément,,24 place St Clément 65120 Luz Saint Sauveur,,,,,,05 62 92 38 38,42.870601,-0.004468,24 Place Saint Clément 65120 Luz-Saint-Sauveur,0.85,housenumber,65295_0260_00024,24,Place Saint Clément,,65120,Luz-Saint-Sauveur,"65, Hautes-Pyrénées, Occitanie",65295,,,
RH_fiche_388_,Ref_0388,,,31,=31=,Toulouse,,Confédération syndicale des familles - section Mirail,,31100,14 chemin le Tintoret,,14 chemin le Tintoret 31100 Toulouse,,,Association,,,05 61 16 62 43,43.561405,1.398273,14 Cheminement le Tintoret 31100 Toulouse,0.82,housenumber,31555_8435_00014,14,Cheminement le Tintoret,,31100,Toulouse,"31, Haute-Garonne, Occitanie",31555,,,
RH_fiche_389_,Ref_0389,,,65,=65=,Maubourguet,,France Services - Maubourguet,CC Adour Madiran,65700,CAC J Glavany allées Larbanès,,CAC J Glavany allées Larbanès 65700 Maubourguet,,,collectivité territoriale,,,05 62 96 07 93,43.466994,0.035008,Allées Larbanés 65700 Maubourguet,0.68,street,65304_0240,,Allées Larbanés,,65700,Maubourguet,"65, Hautes-Pyrénées, Occitanie",65304,,,
RH_fiche_390_,Ref_0390,,,31,=31=,Ramonville Saint Agne,,Info Jeunes Sicoval,Sicoval,31520,Place Jean Jaurès,,Place Jean Jaurès 31520 Ramonville Saint Agne,,,Collectivité territoriale,,Communauté d'agglomération du Sicoval,05 61 75 10 04,43.545015,1.484515,Rue Jean Bouin 31520 Ramonville-Saint-Agne,0.63,street,31446_0341,,Rue Jean Bouin,,31520,Ramonville-Saint-Agne,"31, Haute-Garonne, Occitanie",31446,,,
RH_fiche_391_,Ref_0391,,,65,=65=,Pierreffitte Nestalas,,La Poste France Services,,65260,place Jean Jaures,,place Jean Jaures 65260 Pierreffitte Nestalas,,,,,,05 62 92 24 60,42.96096,-0.074149,Place Jean Jaures 65260 Pierrefitte-Nestalas,0.92,street,65362_0112,,Place Jean Jaures,,65260,Pierrefitte-Nestalas,"65, Hautes-Pyrénées, Occitanie",65362,,,
RH_fiche_392_,Ref_0392,,,65,=65=,Pierreffitte Nestalas,,bibliothèque,,65260,Marie - 1erue étage 2 avenue Gén leclerc,,Marie - 1erue étage 2 avenue Gén leclerc 65260 Pierreffitte Nestalas,,,,,,05 62 92 75 46,42.959156,-0.073824,2 Avenue General Leclerc 65260 Pierrefitte-Nestalas,0.65,housenumber,65362_0095_00002,2,Avenue General Leclerc,,65260,Pierrefitte-Nestalas,"65, Hautes-Pyrénées, Occitanie",65362,,,
RH_fiche_393_,Ref_0393,,,65,=65=,Pierreffitte Nestalas,,France Services - Pierrefitte-Nestalas,La Poste,65260,Place Jean Jaurès,,Place Jean Jaurès 65260 Pierreffitte Nestalas,,,,La Poste,,,42.96096,-0.074149,Place Jean Jaures 65260 Pierrefitte-Nestalas,0.92,street,65362_0112,,Place Jean Jaures,,65260,Pierrefitte-Nestalas,"65, Hautes-Pyrénées, Occitanie",65362,,,
RH_fiche_394_,Ref_0394,,,65,=65=,Pouyastruc,,bibliothèque,,65350,rue des écoles,,rue des écoles 65350 Pouyastruc,,,,,,05 62 33 67 39,43.267507,0.173217,Rue des Ecoles 65350 Pouyastruc,0.95,street,65369_0055,,Rue des Ecoles,,65350,Pouyastruc,"65, Hautes-Pyrénées, Occitanie",65369,,,
RH_fiche_395_,Ref_0395,,,65,=65=,Rabastens de Bigorre,,France Services - Rabastens en Bigorre,CC Adour Madiran,65140,16 place centrale,,16 place centrale 65140 Rabastens de Bigorre,,,collectivité territoriale,,,,43.387473,0.150968,16 Place Centrale 65140 Rabastens-de-Bigorre,0.95,housenumber,65375_0070_00016,16,Place Centrale,,65140,Rabastens-de-Bigorre,"65, Hautes-Pyrénées, Occitanie",65375,,,
RH_fiche_396_,Ref_0396,,,31,=31=,Toulouse,,Toulouse Ouverture 7,,31100,4 bis cheminement Cambert,,4 bis cheminement Cambert 31100 Toulouse,,,Association,,,05 61 44 27 74,43.568598,1.402861,4 Cheminement Robert Cambert 31100 Toulouse,0.75,housenumber,31555_7530_00004,4,Cheminement Robert Cambert,,31100,Toulouse,"31, Haute-Garonne, Occitanie",31555,,,
RH_fiche_397_,Ref_0397,,,31,=31=,Toulouse,,Le PAVE,,31100,10 rue Julien Forgues,,10 rue Julien Forgues 31100 Toulouse,,,Association,,,06 51 28 34 21,43.580873,1.388472,10 Rue Julien Forgues 31100 Toulouse,0.97,housenumber,31555_4838_00010,10,Rue Julien Forgues,,31100,Toulouse,"31, Haute-Garonne, Occitanie",31555,,,
RH_fiche_398_,Ref_0398,,,65,=65=,Saint Laurent de Neste,,Maison du savoir,,65150,,,65150 Saint Laurent de Neste,,,,,,,43.084025,0.481278,Saint-Laurent-de-Neste,0.94,municipality,65389,,Saint-Laurent-de-Neste,,65150,Saint-Laurent-de-Neste,"65, Hautes-Pyrénées, Occitanie",65389,,,
RH_fiche_399_,Ref_0399,,,65,=65=,Saint Laurent de Neste,,FABLAB SAPIENS,C.C. CANTON DE ST LAURENT DE NESTE,65150,Route de Tarbes Toulouse ZA Pic Pyrénées Innovation,,Route de Tarbes Toulouse ZA Pic Pyrénées Innovation 65150 Saint Laurent de Neste,,,collectivité territoriale,,,05 62 50 16 08,,,,,,,,,,,,,,,,
RH_fiche_400_,Ref_0400,,,65,=65=,Sarp,,France Services - Sarp,CC Neste Barousse,65370,Maison de la Barousse,Centre Village,Maison de la Barousse 65370 Sarp,,,,,,,43.024731,0.600579,Route de Sarp 65370 Loures-Barousse,0.53,street,65287_bhqsc1,,Route de Sarp,,65370,Loures-Barousse,"65, Hautes-Pyrénées, Occitanie",65287,,,
RH_fiche_401_,Ref_0401,,,65,=65=,St Lary soulan,,France Services - Saint-Lary-Soulan,Guichet Initiative Pluriactivité Emploi (GIPE),65170,36 rue Vincent Mir,Galerie Commerciale,36 rue Vincent Mir 65170 St Lary soulan,,,Association,,,,42.816079,0.320982,36 Rue Vincent Mir 65170 Saint-Lary-Soulan,0.85,housenumber,65388_0100_00036,36,Rue Vincent Mir,,65170,Saint-Lary-Soulan,"65, Hautes-Pyrénées, Occitanie",65388,,,
RH_fiche_402_,Ref_0402,,,31,=31=,Toulouse,,Lien Horizon Danse,,31100,21 cheminement Francisco de Goya,,21 cheminement Francisco de Goya 31100 Toulouse,,,Association,,,05 34 60 13 08,43.561881,1.400584,21 Cheminement Francisco de Goya 31100 Toulouse,0.97,housenumber,31555_3466_00021,21,Cheminement Francisco de Goya,,31100,Toulouse,"31, Haute-Garonne, Occitanie",31555,,,
RH_fiche_403_,Ref_0403,,,65,=65=,St Lary soulan,,Médiathèque Maison du Patrimoine,,65170,41 rue Vincent Mir,,41 rue Vincent Mir 65170 St Lary soulan,,,,,,05 62 40 87 86,42.81661,0.321888,41 Rue Vincent Mir 65170 Saint-Lary-Soulan,0.85,housenumber,65388_0100_00041,41,Rue Vincent Mir,,65170,Saint-Lary-Soulan,"65, Hautes-Pyrénées, Occitanie",65388,,,
RH_fiche_404_,Ref_0404,,,65,=65=,Séméac,,bibliothèque Albert Camus,,65600,51 rue de la République,,51 rue de la République 65600 Séméac,,,,,,05 62 37 78 63,43.228308,0.105468,51 Rue de la République 65600 Séméac,0.96,housenumber,65417_0660_00051,51,Rue de la République,,65600,Séméac,"65, Hautes-Pyrénées, Occitanie",65417,,,
RH_fiche_405_,Ref_0405,,,65,=65=,Séméac,,Restos du Cœur,Restos du coeur,65600,41 rue de la République,,41 rue de la République 65600 Séméac,,,Association,,,,43.228272,0.10468,41 Rue de la République 65600 Séméac,0.96,housenumber,65417_0660_00041,41,Rue de la République,,65600,Séméac,"65, Hautes-Pyrénées, Occitanie",65417,,,
RH_fiche_406_,Ref_0406,,,65,=65=,Tarbes,,France Services - Tarbes Laubadère,La Poste,65000,10 Avenue Antoine de Saint-exupéry,,10 Avenue Antoine de Saint-exupéry 65000 Tarbes,,,,La Poste,,,43.243822,0.063606,10 Avenue Antoine de Saint-Exupéry 65000 Tarbes,0.97,housenumber,65440_0230_00010,10,Avenue Antoine de Saint-Exupéry,,65000,Tarbes,"65, Hautes-Pyrénées, Occitanie",65440,,,
RH_fiche_407_,Ref_0407,,,65,=65=,Tarbes,,L'ADR'ESS,LES PETITS DEBROUILLARDS,65000,2 Boulevard Garigliano,,2 Boulevard Garigliano 65000 Tarbes,,,ASSOCIATION,,,06 48 86 91 40,43.244753,0.063663,2 Boulevard du Garigliano 65000 Tarbes,0.89,housenumber,65440_1440_00002,2,Boulevard du Garigliano,,65000,Tarbes,"65, Hautes-Pyrénées, Occitanie",65440,,,
RH_fiche_408_,Ref_0408,,,65,=65=,Tarbes,,CRESCENDO - PLURIFAB - LA MANUFACTURE,,65000,14 Boulevard Pierre RENAUDET,,14 Boulevard Pierre RENAUDET 65000 Tarbes,,,ASSOCIATION,,,05.62.36.21.34 - 06.10.78.05.87,43.244613,0.075044,14 Boulevard Pierre Renaudet 65000 Tarbes,0.97,housenumber,65440_2793_00014,14,Boulevard Pierre Renaudet,,65000,Tarbes,"65, Hautes-Pyrénées, Occitanie",65440,,,
RH_fiche_409_,Ref_0409,,,65,=65=,Tarbes,,bibliothèque Louis Aragon,,65000,31 rue André Fourcade,,31 rue André Fourcade 65000 Tarbes,,,,,,05 62 44 38 98,43.236154,0.077966,31 Rue André Fourcade 65000 Tarbes,0.97,housenumber,65440_0210_00031,31,Rue André Fourcade,,65000,Tarbes,"65, Hautes-Pyrénées, Occitanie",65440,,,
RH_fiche_410_,Ref_0410,,,65,=65=,Tarbes,,bibliothèque Nelson Mandela,,65000,10 avenue Antoine de Saint Exupéry,,10 avenue Antoine de Saint Exupéry 65000 Tarbes,,,,,,05 62 37 99 20,43.243822,0.063606,10 Avenue Antoine de Saint-Exupéry 65000 Tarbes,0.97,housenumber,65440_0230_00010,10,Avenue Antoine de Saint-Exupéry,,65000,Tarbes,"65, Hautes-Pyrénées, Occitanie",65440,,,
RH_fiche_411_,Ref_0411,,,65,=65=,Tarbes,,Espace Public Initiatives Citoyennes (EPIC),,65000,4 rue Erik Satié,,4 rue Erik Satié 65000 Tarbes,,,,,,05 62 54 38 72,43.228675,0.051675,4 Rue Erik Satie 65000 Tarbes,0.96,housenumber,65440_1174_00004,4,Rue Erik Satie,,65000,Tarbes,"65, Hautes-Pyrénées, Occitanie",65440,,,
RH_fiche_412_,Ref_0412,,,65,=65=,Tarbes,,Association Informatique Tarbaise,,65000,7 rue André Breyer,,7 rue André Breyer 65000 Tarbes,,,Association,,,06 25 39 46 24,43.236366,0.065331,7 Rue André Breyer 65000 Tarbes,0.97,housenumber,65440_0200_00007,7,Rue André Breyer,,65000,Tarbes,"65, Hautes-Pyrénées, Occitanie",65440,,,
RH_fiche_413_,Ref_0413,,,65,=65=,Tarbes,,St Vincent de Paul,,65000,14 rue Solférino,,14 rue Solférino 65000 Tarbes,,,,,,05 62 51 13 82,43.239085,0.065776,14 Rue Solférino 65000 Tarbes,0.96,housenumber,65440_3240_00014,14,Rue Solférino,,65000,Tarbes,"65, Hautes-Pyrénées, Occitanie",65440,,,
RH_fiche_414_,Ref_0414,,,65,=65=,Tarbes,,Confédération Syndicale des Familles,,65000,33 rue E Ténot,,33 rue E Ténot 65000 Tarbes,,,,,,05 62 38 17 69,43.23479,0.081453,33 Rue Eugène Ténot 65000 Tarbes,0.82,housenumber,65440_1210_00033,33,Rue Eugène Ténot,,65000,Tarbes,"65, Hautes-Pyrénées, Occitanie",65440,,,
RH_fiche_415_,Ref_0415,,,65,=65=,Tarbes,,Maison Départementale de la Solidarité site des Bigerrions,Conseil Départemental,65000,37 boulevard du martinet,,37 boulevard du martinet 65000 Tarbes,,,collectivité territoriale,,,05 62 53 34 65,43.238454,0.082101,37 Boulevard du Martinet 65000 Tarbes,0.97,housenumber,65440_2310_00037,37,Boulevard du Martinet,,65000,Tarbes,"65, Hautes-Pyrénées, Occitanie",65440,,,
RH_fiche_416_,Ref_0416,,,65,=65=,Tarbes,,Maison Départementale de la Solidarité site de Gaston Dreyt,Conseil Départemental,65000,5 rue Gaston Dreyt,,5 rue Gaston Dreyt 65000 Tarbes,,,collectivité territoriale,,,05 62 56 73 02,43.231116,0.065247,5 Rue Gaston Dreyt 65000 Tarbes,0.97,housenumber,65440_1450_00005,5,Rue Gaston Dreyt,,65000,Tarbes,"65, Hautes-Pyrénées, Occitanie",65440,,,
RH_fiche_417_,Ref_0417,,,65,=65=,Tarbes,,Maison Départementale de la Solidarité site de St Exupéry,Conseil Départemental,65000,8 rue du Comminges,,8 rue du Comminges 65000 Tarbes,,,collectivité territoriale,,,05 31 74 36 50,43.243403,0.066645,8 Rue du Comminges 65000 Tarbes,0.96,housenumber,65440_0765_00008,8,Rue du Comminges,,65000,Tarbes,"65, Hautes-Pyrénées, Occitanie",65440,,,
RH_fiche_418_,Ref_0418,,,65,=65=,Tarbes,,Bureau d'information Jeunesse (BIJ),,65000,3 rue colomès de Juillan,,3 rue colomès de Juillan 65000 Tarbes,,,,,,05 62 93 22 12,43.234617,0.07326,3 Rue Colomès de Juillan 65000 Tarbes,0.96,housenumber,65440_0760_00003,3,Rue Colomès de Juillan,,65000,Tarbes,"65, Hautes-Pyrénées, Occitanie",65440,,,
RH_fiche_419_,Ref_0419,,,65,=65=,Tarbes,,point jeunes Laub'ados,,65000,26 rue Guynemer,,26 rue Guynemer 65000 Tarbes,,,,,,05 62 36 31 68,43.242443,0.056576,26 Rue Georges Guynemer 65000 Tarbes,0.76,housenumber,65440_1500_00026,26,Rue Georges Guynemer,,65000,Tarbes,"65, Hautes-Pyrénées, Occitanie",65440,,,
RH_fiche_420_,Ref_0420,,,65,=65=,Tarbes,,Solidarité avec les Gens du Voyage (SAGV),,65000,17 avenue Joffre,,17 avenue Joffre 65000 Tarbes,,,,,,05 62 36 76 44,43.239617,0.071922,17 Avenue Maréchal Joffre 65000 Tarbes,0.75,housenumber,65440_2290_00017,17,Avenue Maréchal Joffre,,65000,Tarbes,"65, Hautes-Pyrénées, Occitanie",65440,,,
RH_fiche_421_,Ref_0421,,,65,=65=,Tarbes,,atelier Canopé,,65000,11 rue G. Magnoac,,11 rue G. Magnoac 65000 Tarbes,,,,,,05 62 44 36 36,43.234173,0.075699,11 Rue Georges Magnoac 65000 Tarbes,0.76,housenumber,65440_1530_00011,11,Rue Georges Magnoac,,65000,Tarbes,"65, Hautes-Pyrénées, Occitanie",65440,,,
RH_fiche_422_,Ref_0422,,,65,=65=,Tarbes,,Portes Ouvertes,,65000,6 cité Mouysset,,6 cité Mouysset 65000 Tarbes,,,,,,06 33 42 80 52,43.225473,0.089473,6 Cite Mouysset 65000 Tarbes,0.97,housenumber,65440_a290_00006,6,Cite Mouysset,,65000,Tarbes,"65, Hautes-Pyrénées, Occitanie",65440,,,
RH_fiche_423_,Ref_0423,,,31,=31=,Toulouse,,Maison de l'orientation ,,31100,57 allée de Bellefontaine,,57 allée de Bellefontaine 31100 Toulouse,,,,,Conseil Régional,05 61 33 48 48 ,43.565245,1.400657,57 Allée de Bellefontaine 31100 Toulouse,0.98,housenumber,31555_1009_00057,57,Allée de Bellefontaine,,31100,Toulouse,"31, Haute-Garonne, Occitanie",31555,,,
RH_fiche_424_,Ref_0424,,,65,=65=,Trie sur baïse,,restos du cœur,Restos du coeur,65220,3 place de la Mairie,,3 place de la Mairie 65220 Trie sur baïse,,,Association,,,,43.321167,0.370777,3 Place de la Mairie 65220 Trie-sur-Baïse,0.95,housenumber,65452_0040_00003,3,Place de la Mairie,,65220,Trie-sur-Baïse,"65, Hautes-Pyrénées, Occitanie",65452,,,
RH_fiche_425_,Ref_0425,,,31,=31=,Toulouse,,Espace Séniors connectés,,31100,14 place Abbal,,14 place Abbal 31100 Toulouse,,,,,Toulouse métropole,05 31 22 98 41 ,43.571328,1.401353,14 Place André Abbal 31100 Toulouse,0.82,housenumber,31555_0287_00014,14,Place André Abbal,,31100,Toulouse,"31, Haute-Garonne, Occitanie",31555,,,
RH_fiche_426_,Ref_0426,,,65,=65=,Trie sur baïse,,France Services - Coteaux,PETR des coteaux,65220,31 Place de la Mairie,,31 Place de la Mairie 65220 Trie sur baïse,,,collectivité territoriale,,,,43.320486,0.370906,31 Place de la Mairie 65220 Trie-sur-Baïse,0.95,housenumber,65452_0040_00031,31,Place de la Mairie,,65220,Trie-sur-Baïse,"65, Hautes-Pyrénées, Occitanie",65452,,,
RH_fiche_427_,Ref_0427,,,11,=11=,Carcassonne,,Info Jeunes Carcassonne - Montsarrat,,11000,Avenue Jules Verne,,Avenue Jules Verne 11000 Carcassonne,,,,,,04 68 47 85 73,43.207532,2.33025,Avenue Jules Verne 11000 Carcassonne,0.97,street,11069_4543,,Avenue Jules Verne,,11000,Carcassonne,"11, Aude, Occitanie",11069,,,
RH_fiche_428_,Ref_0428,,,65,=65=,Vic en Bigorre,,Maison des Jeunes et de la Culture,,65500,17 Rue Barère de Vieuzac,,17 Rue Barère de Vieuzac 65500 Vic en Bigorre,,,,Centre social,,05 62 31 61 00 / 06 52 96 20 05,43.384458,0.05662,17 Rue Barere Vieuzac 65500 Vic-en-Bigorre,0.9,housenumber,65460_0160_00017,17,Rue Barere Vieuzac,,65500,Vic-en-Bigorre,"65, Hautes-Pyrénées, Occitanie",65460,,,
