rh_id,n_ref,statut_infos,departement,code_departement,ville,code_commune,nom,structure_porteuse,code_postal,adresse,adresse_suite,adresse_full,geo_lat,geo_lon,nature_juridique,type_lieu,rattachement,tel_structure,email_structure,site_internet,lundi,mardi,mercredi,jeudi,vendredi,samedi,dimanche,horaires_semaine,date_maj,public_toutes_actions,conditions_acces_toutes_actions,type_mediation_1,public_si_different_1,conditions_acces_si_diff_1,presta_mediation_1,bloc_mediation_1,type_mediation_2,public_si_different_2,conditions_acces_si_diff_2,presta_mediation_2,bloc_mediation_2,type_mediation_3,public_si_different_3,conditions_acces_si_diff_3,presta_mediation_3,bloc_mediation_3,type_mediation_4,public_si_different_4,conditions_acces_si_diff_4,presta_mediation_4,bloc_mediation_4,type_mediation_5,public_si_different_5,conditions_acces_si_diff_5,presta_mediation_5,bloc_mediation_5,bloc_mediations,code_label,label_full,wifi,precisions,lat,lon,codes_types_mediations,codes_publics,codes_thematiques,code_departement
RH_fiche_124_,Ref_0124,,31,=31=,Pibrac,,Maison des Initiatives Sociales et Culturelles,,31820,1 Impasse de la Gare,,1 Impasse de la Gare 31820 Pibrac,,,,Centre social,,,,,,,,,,,,,Decembre 2019,,,ORD,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",COMP,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>...</li><br><li><b>infos : </b><br></li></ul></p>",,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p><hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>...</li><br><li><b>infos : </b><br></li></ul></p>",,,,,43.621387,1.28721,ORD-COMP,,,=31=
RH_fiche_125_,Ref_0125,,31,=31=,Plaisance du Touch,,centre social Sesame,,31830,1 rue des Tilleuls,,1 rue des Tilleuls 31830 Plaisance du Touch,,,,Centre social,,05 62 13 52 57,centre.sesame@save-touch.org,https://www.plaisancedutouch.fr/le-centre-sesame,,,,,,,,,Oct-20,,,COMP,SEN,inscription,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>Seniors</li><br><li><b>infos : </b><br>inscription</li></ul></p>",,,,,,,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>Seniors</li><br><li><b>infos : </b><br>inscription</li></ul></p>",,,,,43.567961,1.296663,COMP,SEN,,=31=
RH_fiche_126_,Ref_0126,,31,=31=,Puydaniel,,Solidarité Numérique CCAS,ASSOCIATION PLANETE SCIENCES OCCITANIE,31190,8 avenue des Pyrénées,,8 avenue des Pyrénées 31190 Puydaniel,,,collectivité territoriale,,,05 61 50 72 44,mairiepuydaniel@wanadoo.fr,https://www.mairie-puydaniel.fr/,,,,,,,,,Decembre 2019,TP,Libre,ORDM,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur avec médiateur.rice</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",ACCN,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel des actions uniquement numériques</p><p><ul><li><b>public : </b><br>...</li><br><li><b>infos : </b><br></li></ul></p>",SENS,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Sensibilisation autour du numérique</p><p><ul><li><b>public : </b><br></li><br><li><b>infos : </b><br></li></ul></p>",,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur avec médiateur.rice</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p><hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel des actions uniquement numériques</p><p><ul><li><b>public : </b><br>...</li><br><li><b>infos : </b><br></li></ul></p><hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Sensibilisation autour du numérique</p><p><ul><li><b>public : </b><br></li><br><li><b>infos : </b><br></li></ul></p>",,,,,43.337424,1.429692,ORDM-ACCN-SENS,TP,,=31=
RH_fiche_127_,Ref_0127,,31,=31=,Ramonville,,"Le PIC : ""Projet Internet et Citoyenneté""",,31520,14 chemin pouciquot,,14 chemin pouciquot 31520 Ramonville,,,Association,,,06 76 08 88 39 ou 06 01 22 32 91,,https://www.le-pic.org/,,,,,,,,,Oct-20,TP,,COMP,TP,sur inscription. Les samedi de 14h à 18h. thèmes des ateliers sur : https://www.le-pic.org/spip.php?rubrique121,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>sur inscription. Les samedi de 14h à 18h. thèmes des ateliers sur : https://www.le-pic.org/spip.php?rubrique121</li></ul></p>",,,,,,,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>sur inscription. Les samedi de 14h à 18h. thèmes des ateliers sur : https://www.le-pic.org/spip.php?rubrique121</li></ul></p>",,,,,43.551167,1.470364,COMP,TP-TP,,=31=
RH_fiche_128_,Ref_0128,,31,=31=,Ramonville,,Le F@bRiquet,,31520,14 rue Hermes,,14 rue Hermes 31520 Ramonville,,,ASSOCIATION,,,05 61 73 10 22,ariane.rudelle@planete-sciences.org,http://www.fabriquet.fr/web/,,14h-22h,13h-18h,Sur RDV,13h-18h,13h-20h,,<p><br><ul><li>mardi : 14h-22h</li><li>mercredi : 13h-18h</li><li>jeudi : Sur RDV</li><li>vendredi : 13h-18h</li><li>samedi : 13h-20h</li></ul></p>,Decembre 2019,,,FL,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">FabLab</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,,,,,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">FabLab</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",TL,Tiers lieu,,,43.550024,1.485155,FL,,,=31=
RH_fiche_129_,Ref_0129,,31,=31=,Rieumes,,Rieumes - CC Cœur de Garonne,Communauté de Communes Cœur de Garonne,31370,2 Place du marché à la volaille,,2 Place du marché à la volaille 31370 Rieumes,,,collectivité territoriale,,,,msap@cc-coeurdegaronne.fr,,8:30 - 12:30 / 14:00 - 18:00,14:00 - 18:00,8:30 - 12:30,8:30 - 12:30,8:30 - 12:30,-,,<p><br><ul><li>lundi : 8:30 - 12:30 / 14:00 - 18:00</li><li>mardi : 14:00 - 18:00</li><li>mercredi : 8:30 - 12:30</li><li>jeudi : 8:30 - 12:30</li><li>vendredi : 8:30 - 12:30</li><li>samedi : -</li></ul></p>,Janvier 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MFS,France Services,,,43.413138,1.119217,,,,=31=
RH_fiche_130_,Ref_0130,,31,=31=,Rieux Volvestre,,Relais d'entreprise de RIEUX VOLVESTRE,,31310,10 rue de la Tourue de Guet,,10 rue de la Tourue de Guet 31310 Rieux Volvestre,,,SARL,SARL LES BRUNIS,,06 72 36 02 32,d.aumont@relais-d-entreprises.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TL,Tiers lieu,,,43.263571,1.188008,,,,=31=
RH_fiche_131_,Ref_0131,,31,=31=,Saint Gaudens,,MJC / cyber-base du Saint-Gaudinois,,31800,1 place du maréchal juin,,1 place du maréchal juin 31800 Saint Gaudens,,,Association,,,05 61 94 66 45,info@mjc-st-gaudens.org,www.mjc-st-gaudens.org,,,,,,,,,Oct-20,,,ORDM,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur avec médiateur.rice</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",COMP,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>...</li><br><li><b>infos : </b><br></li></ul></p>",,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur avec médiateur.rice</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p><hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>...</li><br><li><b>infos : </b><br></li></ul></p>",APTIC,APTIC,,,43.109176,0.726436,ORDM-COMP,,,=31=
RH_fiche_132_,Ref_0132,,31,=31=,Saint Gaudens,,Club de prévention Saint Gaudens,Conseil Départemental,31800,5 rue de la République,,5 rue de la République 31800 Saint Gaudens,,,collectivité territoriale,club de prévention,,05 61 95 10 66,clubpreventionsaintgaudens@cd31.fr,https://www.haute-garonne.fr/service/le-club-de-prevention-jeunesse-de-saint-gaudens,,,,,,,,,Oct-20,J,,ACCDS,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel accès aux droits simple</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",ACCDA,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel approfondi accès aux droits</p><p><ul><li><b>public : </b><br>...</li><br><li><b>infos : </b><br></li></ul></p>",SENS,J,Promeneurs du net,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Sensibilisation autour du numérique</p><p><ul><li><b>public : </b><br>jeunes</li><br><li><b>infos : </b><br>Promeneurs du net</li></ul></p>",,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel accès aux droits simple</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p><hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel approfondi accès aux droits</p><p><ul><li><b>public : </b><br>...</li><br><li><b>infos : </b><br></li></ul></p><hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Sensibilisation autour du numérique</p><p><ul><li><b>public : </b><br>jeunes</li><br><li><b>infos : </b><br>Promeneurs du net</li></ul></p>",,,,,43.107605,0.721335,ACCDS-ACCDA-SENS,J-J,,=31=
RH_fiche_133_,Ref_0133,,31,=31=,Saint Gaudens,,TIERS LIEUX EN COMMINGES,MAISON DE L AVENIR COMMINGES PYRENEES,31800,1 place Maréchal Juin,,1 place Maréchal Juin 31800 Saint Gaudens,,,ASSOCIATION,,,05.61.94.66.45,julie@maisondelavenir.eu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TL,Tiers lieu,,,43.109176,0.726436,,,,=31=
RH_fiche_134_,Ref_0134,,31,=31=,Saint Gaudens,,Cyber-base,,31800,1 Place du Marechal Juin,,1 Place du Marechal Juin 31800 Saint Gaudens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APTIC,APTIC,,,43.109176,0.726436,,,,=31=
RH_fiche_135_,Ref_0135,,31,=31=,Saint Orens,,CCAS,,31650,Place de la fraternité 2 Rosa Parks,,Place de la fraternité 2 Rosa Parks 31650 Saint Orens,,,collectivité territoriale,,,05 61 39 54 05,,https://www.ville-saint-orens.fr/cohesion-sociale/ccas,,,,,,,,,Oct-20,TP,,ACCDS,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel accès aux droits simple</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",ACCDA,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel approfondi accès aux droits</p><p><ul><li><b>public : </b><br>...</li><br><li><b>infos : </b><br></li></ul></p>",,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel accès aux droits simple</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p><hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel approfondi accès aux droits</p><p><ul><li><b>public : </b><br>...</li><br><li><b>infos : </b><br></li></ul></p>",,,,,43.550082,1.538598,ACCDS-ACCDA,TP,,=31=
RH_fiche_136_,Ref_0136,,31,=31=,Saint Orens de Gameville,,Espace Pour Tous,,31650,2 Rue des Muriers,,2 Rue des Muriers 31650 Saint Orens de Gameville,,,collectivité territoriale,Centre social,,05 61 39 54 03,,https://www.ville-saint-orens.fr/vie-de-la-cite-sports-culture/l-espace-pour-tous/248-l-espace-pour-tous,,,,,,,,,Decembre 2019,TP,,COMP,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,,,,,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,,,43.550233,1.538071,COMP,TP,,=31=
RH_fiche_137_,Ref_0137,,31,=31=,Saint-Jean,,Mairie,COMMUNE DE ST JEAN,31240,33 ter route d'Albi,,33 ter route d'Albi 31240 Saint-Jean,,,collectivité territoriale,,,05 32 09 68 37,sylvie.blanc@mairie-saintjean.fr,https://www.mairie-saintjean.fr/,,,,,,,,,,,,SENS,J,Promeneurs du net,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Sensibilisation autour du numérique</p><p><ul><li><b>public : </b><br>jeunes</li><br><li><b>infos : </b><br>Promeneurs du net</li></ul></p>",,,,,,,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Sensibilisation autour du numérique</p><p><ul><li><b>public : </b><br>jeunes</li><br><li><b>infos : </b><br>Promeneurs du net</li></ul></p>",TL,Tiers lieu,,,43.664951,1.50452,SENS,J,,=31=
RH_fiche_138_,Ref_0138,,31,=31=,Saint-Jean,,MJC Les Granges / Saint Jean,,31240,33 route d'Albi,ter,33 route d'Albi 31240 Saint-Jean,,,,,,05 32 09 67 50,,https://www.mairie-saintjean.fr/les-granges/,,,,,,,,,Decembre 2019,,,ORDM,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur avec médiateur.rice</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",COMP,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>...</li><br><li><b>infos : </b><br></li></ul></p>",FL,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">FabLab</p><p><ul><li><b>public : </b><br></li><br><li><b>infos : </b><br></li></ul></p>",,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur avec médiateur.rice</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p><hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>...</li><br><li><b>infos : </b><br></li></ul></p><hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">FabLab</p><p><ul><li><b>public : </b><br></li><br><li><b>infos : </b><br></li></ul></p>",,,,,43.664503,1.50383,ORDM-COMP-FL,,,=31=
RH_fiche_139_,Ref_0139,,31,=31=,Saint-Jean,,Centre Social Les Granges / Saint Jean,,31240,33 route d'Albi,ter,33 route d'Albi 31240 Saint-Jean,,,,Centre social,,05 32 09 68 37,,https://www.mairie-saintjean.fr/les-granges/,,,,,,,,,Decembre 2019,,,ACCN,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel des actions uniquement numériques</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",SENS,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Sensibilisation autour du numérique</p><p><ul><li><b>public : </b><br>...</li><br><li><b>infos : </b><br></li></ul></p>",SENS,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Sensibilisation autour du numérique</p><p><ul><li><b>public : </b><br></li><br><li><b>infos : </b><br></li></ul></p>",,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel des actions uniquement numériques</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p><hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Sensibilisation autour du numérique</p><p><ul><li><b>public : </b><br>...</li><br><li><b>infos : </b><br></li></ul></p><hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Sensibilisation autour du numérique</p><p><ul><li><b>public : </b><br></li><br><li><b>infos : </b><br></li></ul></p>",,,,,43.664503,1.50383,ACCN-SENS-SENS,,,=31=
RH_fiche_140_,Ref_0140,,31,=31=,Saint-Jean,,CREATEC - LES GRANGES,ASSOCIATION MJC SAINT JEAN,31240,33 terue route d'Albi,,33 terue route d'Albi 31240 Saint-Jean,,,ASSOCIATION,,,,direction@mjcstj31.fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TL,Tiers lieu,,,43.664503,1.50383,,,,=31=
RH_fiche_141_,Ref_0141,,31,=31=,Saint-Lys,,MJC-Centre social,,31470,1 Rue des Glycines,,1 Rue des Glycines 31470 Saint-Lys,,,,Centre social,pierre.gravouil@free.fr,05 34 48 56 91,centresocial@saint-lys.fr,,,,,,,,,,Decembre 2019,,,COMP,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,,,,,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,,,43.511462,1.17435,COMP,,,=31=
RH_fiche_142_,Ref_0142,,31,=31=,Toulouse,,Bibliotheque Grand M,,31000,37 avenue de la Reynerie,,37 avenue de la Reynerie 31000 Toulouse,,,collectivité territoriale,Bibliothèque,,05 81 91 79 40,,www.bibliotheque.toulouse.fr,,,,,,,,,Decembre 2019,,,ORD,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",ACCN,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel des actions uniquement numériques</p><p><ul><li><b>public : </b><br>...</li><br><li><b>infos : </b><br></li></ul></p>",,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p><hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel des actions uniquement numériques</p><p><ul><li><b>public : </b><br>...</li><br><li><b>infos : </b><br></li></ul></p>",,,,,43.567207,1.400819,ORD-ACCN,,,=31=
RH_fiche_143_,Ref_0143,,31,=31=,Toulouse,,Combustible numérique,,31200,Atelier TA – 32 rue des Jumeaux,,Atelier TA – 32 rue des Jumeaux 31200 Toulouse,,,Association,Association,,06 52 06 14 15,contact@combustible.fr,http://combustible.fr/,,,,,,,,,Decembre 2019,,,COMP,TP-ETR-SEN-J,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",SENS,TP-ETR-SEN-J,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Sensibilisation autour du numérique</p><p><ul><li><b>public : </b><br>...</li><br><li><b>infos : </b><br></li></ul></p>",,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p><hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Sensibilisation autour du numérique</p><p><ul><li><b>public : </b><br>...</li><br><li><b>infos : </b><br></li></ul></p>",APTIC,APTIC,,,43.615104,1.451271,COMP-SENS,TP-ETR-SEN-J-TP-ETR-SEN-J,,=31=
RH_fiche_144_,Ref_0144,,31,=31=,Toulouse,,Trajectoire vers l'emploi,,31000,18 rue des couteliers,,18 rue des couteliers 31000 Toulouse,,,Association,Association,,05 34 41 15 99,asso.trajectoire@wanadoo.fr,www.trajectoireverslemploi.com,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.598479,1.44181,,,,=31=
RH_fiche_145_,Ref_0145,,31,=31=,Toulouse,,Lieu Ressource Formation,,31100,11 Place André Abbal,,11 Place André Abbal 31100 Toulouse,,,Association,Organisme de formation,,05 62 48 53 20,,https://www.lrf.asso.fr/,,,,,,,,,Oct-20,,,COMP,TP,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,,,,,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,,,43.571324,1.40088,COMP,TP,,=31=
RH_fiche_146_,Ref_0146,,31,=31=,Toulouse,,CSF – Section Mirail,,31000,14 cheminement le Tintoret,,14 cheminement le Tintoret 31000 Toulouse,,,Association,Association,,,,www.csfmirailblf.wixsite.com/csfmirail,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.561405,1.398273,,,,=31=
RH_fiche_147_,Ref_0147,,31,=31=,Toulouse,,ADPAM,,31000,,,31000 Toulouse,,,Association,,,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_148_,Ref_0148,,31,=31=,Toulouse,,Mieux Vivre Ensemble à la Gloire,,31000,2 rue du général Baurot,,2 rue du général Baurot 31000 Toulouse,,,Association,,,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.607658,1.470667,,,,=31=
RH_fiche_149_,Ref_0149,,31,=31=,Toulouse,,Mission Locale Bagatelle,Mission locale Toulouse,31100,35 rue du Lot,,35 rue du Lot 31100 Toulouse,,,,,,05 61 41 35 28,,https://www.mltoulouse.org/,,,,,,,,,Decembre 2019,,,ACCDS,J,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel accès aux droits simple</p><p><ul><li><b>public : </b><br>jeunes</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",ACCDA,J,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel approfondi accès aux droits</p><p><ul><li><b>public : </b><br>jeunes</li><br><li><b>infos : </b><br></li></ul></p>",ORD,J,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>jeunes</li><br><li><b>infos : </b><br></li></ul></p>",COMP,J,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>jeunes</li><br><li><b>infos : </b><br></li></ul></p>",,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel accès aux droits simple</p><p><ul><li><b>public : </b><br>jeunes</li><br><li><b>infos : </b><br>non renseigné</li></ul></p><hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel approfondi accès aux droits</p><p><ul><li><b>public : </b><br>jeunes</li><br><li><b>infos : </b><br></li></ul></p><hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>jeunes</li><br><li><b>infos : </b><br></li></ul></p><hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>jeunes</li><br><li><b>infos : </b><br></li></ul></p>",,,,,43.580211,1.411514,ACCDS-ACCDA-ORD-COMP,J-J-J-J,,=31=
